29-JAN-2013,C  ,MAR13,F,000000,3801,4354,74846,1426,,,1441,1421,1435,,,,,,
29-JAN-2013,C  ,MAY13,F,000000,4001,2406,36488,1437,,,1450,1432,1444,,,,,,
29-JAN-2013,C  ,JUL13,F,000000,1885,1122,26392,1445,,,1457,1440,1452,,,,,,
29-JAN-2013,C  ,SEP13,F,000000,1647,1214,33047,1454,,,1465,1449,1459,,,,,,
29-JAN-2013,C  ,DEC13,F,000000,1621,2132,29985,1456,,,1465,1449,1461,,,,,,
29-JAN-2013,C  ,MAR14,F,000000,264,174,22962,1453,,,1459,1445,1456,,,,,,
29-JAN-2013,C  ,MAY14,F,000000,127,260,6697,1458,,,1463,1456,1460,,,,,,
29-JAN-2013,C  ,JUL14,F,000000,4,4,2222,1464,,,1464,1462,1464,,,,,,
29-JAN-2013,C  ,SEP14,F,000000,0,0,524,,,,,,1470,,,,,,
29-JAN-2013,C  ,DEC14,F,000000,0,0,758,,,,,,1479,,,,,,
29-JAN-2013,CNF,MAR13,F,000000,0,0,0,,,,,,1435,1435,0.00,,,,
29-JAN-2013,CNF,MAY13,F,000000,0,0,0,,,,,,1444,1444,0.00,,,,
29-JAN-2013,CNF,JUL13,F,000000,0,0,0,,,,,,1452,1452,0.00,,,,
29-JAN-2013,CNF,SEP13,F,000000,0,0,0,,,,,,1459,1459,0.00,,,,
29-JAN-2013,CNF,DEC13,F,000000,0,0,0,,,,,,1461,1461,0.00,,,,
29-JAN-2013,CNF,MAR14,F,000000,0,0,0,,,,,,1456,1456,0.00,,,,
29-JAN-2013,CNF,MAY14,F,000000,0,0,0,,,,,,1460,1460,0.00,,,,
29-JAN-2013,CNF,JUL14,F,000000,0,0,0,,,,,,1464,1464,0.00,,,,
29-JAN-2013,CNF,SEP14,F,000000,0,0,0,,,,,,1470,1470,0.00,,,,
29-JAN-2013,CNF,DEC14,F,000000,0,0,0,,,,,,1479,1479,0.00,,,,
29-JAN-2013,RC ,JAN13,F,000000,44,12,720,1995,,,1999,1995,1986,,,,,,
29-JAN-2013,RC ,MAR13,F,000000,3659,4759,47690,1946,,,1952,1933,1936,,,,,,
29-JAN-2013,RC ,MAY13,F,000000,2913,1781,25590,1969,,,1971,1954,1955,,,,,,
29-JAN-2013,RC ,JUL13,F,000000,1253,1222,12698,1985,,,1986,1969,1970,,,,,,
