24-JAN-2013,C  ,MAR13,F,000000,4843,6480,76836,1446,,,1455,1430,1438,,,,,,
24-JAN-2013,C  ,MAY13,F,000000,2884,5478,35607,1452,,,1462,1438,1446,,,,,,
24-JAN-2013,C  ,JUL13,F,000000,1081,1698,27184,1460,,,1469,1446,1455,,,,,,
24-JAN-2013,C  ,SEP13,F,000000,1283,3568,32536,1469,,,1475,1456,1463,,,,,,
24-JAN-2013,C  ,DEC13,F,000000,1248,1276,28105,1467,,,1472,1454,1462,,,,,,
24-JAN-2013,C  ,MAR14,F,000000,555,483,22535,1455,,,1462,1446,1453,,,,,,
24-JAN-2013,C  ,MAY14,F,000000,124,43,6615,1461,,,1461,1453,1457,,,,,,
24-JAN-2013,C  ,JUL14,F,000000,60,0,2129,1462,,,1462,1458,1460,,,,,,
24-JAN-2013,C  ,SEP14,F,000000,62,0,438,1460,,,1475,1460,1467,,,,,,
24-JAN-2013,C  ,DEC14,F,000000,92,0,650,1488,,,1488,1480,1477,,,,,,
24-JAN-2013,CNF,MAR13,F,000000,0,0,0,,,,,,1438,1438,0.00,,,,
24-JAN-2013,CNF,MAY13,F,000000,0,0,0,,,,,,1446,1446,0.00,,,,
24-JAN-2013,CNF,JUL13,F,000000,0,0,0,,,,,,1455,1455,0.00,,,,
24-JAN-2013,CNF,SEP13,F,000000,0,0,0,,,,,,1463,1463,0.00,,,,
24-JAN-2013,CNF,DEC13,F,000000,0,0,0,,,,,,1462,1462,0.00,,,,
24-JAN-2013,CNF,MAR14,F,000000,0,0,0,,,,,,1453,1453,0.00,,,,
24-JAN-2013,CNF,MAY14,F,000000,0,0,0,,,,,,1457,1457,0.00,,,,
24-JAN-2013,CNF,JUL14,F,000000,0,0,0,,,,,,1460,1460,0.00,,,,
24-JAN-2013,CNF,SEP14,F,000000,0,0,0,,,,,,1467,1467,0.00,,,,
24-JAN-2013,CNF,DEC14,F,000000,0,0,0,,,,,,1477,1477,0.00,,,,
24-JAN-2013,RC ,JAN13,F,000000,4,71,747,2015,,,2015,2015,1996,,,,,,
24-JAN-2013,RC ,MAR13,F,000000,9152,6562,46877,1969,,,1985,1938,1946,,,,,,
24-JAN-2013,RC ,MAY13,F,000000,2828,2739,23761,1988,,,2000,1955,1962,,,,,,
24-JAN-2013,RC ,JUL13,F,000000,708,528,11514,1996,,,2008,1969,1973,,,,,,
24-JAN-2013,RC ,SEP13,F,000000,386,113,3986,2006,,,2007,1977,1982,,,,,,
24-JAN-2013,RC ,NOV13,F,000000,14,10,1192,2012,,,2012,1990,1988,,,,,,
24-JAN-2013,RC ,JAN14,F,000000,0,0,66,,,,,,1996,,,,,,
24-JAN-2013,RC ,MAR14,F,000000,0,0,16,,,,,,1999,,,,,,
24-JAN-2013,RC ,MAY14,F,000000,0,0,0,,,,,,1973,,,,,,
24-JAN-2013,RC ,JUL14,F,000000,0,0,0,,,,,,1973,,,,,,
24-JAN-2013,RNF,MAR13,F,000000,0,0,0,,,,,,1946,1946,0.00,,,,
24-JAN-2013,RNF,MAY13,F,000000,0,0,0,,,,,,1962,1962,0.00,,,,
24-JAN-2013,RNF,JUL13,F,000000,0,0,0,,,,,,1973,1973,0.00,,,,
24-JAN-2013,RNF,SEP13,F,000000,0,0,0,,,,,,1982,1982,0.00,,,,
24-JAN-2013,RNF,NOV13,F,000000,0,0,0,,,,,,1988,1988,0.00,,,,
24-JAN-2013,RNF,JAN14,F,000000,0,0,0,,,,,,1996,1996,0.00,,,,
24-JAN-2013,RNF,MAR14,F,000000,0,0,0,,,,,,1999,1999,0.00,,,,
24-JAN-2013,RNF,MAY14,F,000000,0,0,0,,,,,,1973,1973,0.00,,,,
24-JAN-2013,RNF,JUL14,F,000000,0,0,0,,,,,,1973,1973,0.00,,,,
24-JAN-2013,T  ,MAR13,F,000000,5,5,223,214.00,,,214.00,214.00,213.00,,,,,,
24-JAN-2013,T  ,MAY13,F,000000,218,211,5892,215.00,,,215.00,213.50,214.00,,,,,,
24-JAN-2013,T  ,JUL13,F,000000,0,0,32,,,,,,215.25,,,,,,
24-JAN-2013,T  ,NOV13,F,000000,131,52,4884,190.50,,,190.50,187.00,187.00,,,,,,
24-JAN-2013,T  ,JAN14,F,000000,0,0,0,,,,,,188.85,,,,,,
24-JAN-2013,T  ,MAR14,F,000000,0,0,0,,,,,,189.85,,,,,,
24-JAN-2013,T  ,MAY14,F,000000,0,0,8,,,,,,192.00,,,,,,
24-JAN-2013,T  ,JUL14,F,000000,0,0,0,,,,,,194.55,,,,,,
24-JAN-2013,T  ,NOV14,F,000000,25,17,101,176.00,,,176.00,175.00,174.00,,,,,,
24-JAN-2013,T  ,MAY15,F,000000,0,0,0,,,,,,174.00,,,,,,
24-JAN-2013,W  ,MAR13,F,000000,5893,5065,33761,489.80,,,490.40,482.50,487.30,,,,,,
24-JAN-2013,W  ,MAY13,F,000000,2990,2724,17122,502.50,,,502.60,496.20,500.50,,,,,,
24-JAN-2013,W  ,AUG13,F,000000,1203,796,11767,507.70,,,507.70,501.70,505.50,,,,,,
24-JAN-2013,W  ,OCT13,F,000000,110,396,5863,511.10,,,511.30,505.90,509.60,,,,,,
24-JAN-2013,W  ,DEC13,F,000000,16,267,2504,520.40,,,520.40,516.20,520.40,,,,,,
24-JAN-2013,W  ,MAR14,F,000000,72,93,2037,530.40,,,531.90,527.80,530.90,,,,,,
24-JAN-2013,W  ,MAY14,F,000000,21,12,490,533.70,,,535.70,533.70,535.00,,,,,,
24-JAN-2013,W  ,AUG14,F,000000,0,0,52,,,,,,538.90,,,,,,
24-JAN-2013,WNF,MAY13,F,000000,0,0,0,,,,,,489.60,489.60,0.00,,,,
24-JAN-2013,WNF,AUG13,F,000000,0,0,0,,,,,,489.60,489.60,0.00,,,,
24-JAN-2013,WNF,OCT13,F,000000,0,0,0,,,,,,489.60,489.60,0.00,,,,
24-JAN-2013,WNF,DEC13,F,000000,0,0,0,,,,,,489.60,489.60,0.00,,,,
24-JAN-2013,WNF,MAR14,F,000000,0,0,0,,,,,,489.60,489.60,0.00,,,,
24-JAN-2013,WNF,MAY14,F,000000,0,0,0,,,,,,489.60,489.60,0.00,,,,
24-JAN-2013,WNF,AUG14,F,000000,0,0,0,,,,,,489.60,489.60,0.00,,,,
