20-FEB-2013,EBM,MAR13,F,00000,10018,15680,48278,245.50,,,246.75,243.50,243.75,,,,,,
20-FEB-2013,EBM,MAY13,F,00000,10849,15525,95324,239.00,,,240.25,238.25,238.50,,,,,,
20-FEB-2013,EBM,NOV13,F,00000,5013,4610,78407,214.00,,,215.75,213.75,215.50,,,,,,
20-FEB-2013,EBM,JAN14,F,00000,373,226,2692,213.75,,,215.75,213.50,215.25,,,,,,
20-FEB-2013,EBM,MAR14,F,00000,126,132,568,214.50,,,215.50,214.25,215.50,,,,,,
20-FEB-2013,EBM,MAY14,F,00000,23,150,250,216.00,,,216.00,215.50,215.25,,,,,,
20-FEB-2013,EBM,NOV14,F,00000,19,71,3520,208.25,,,208.50,208.25,208.75,,,,,,
20-FEB-2013,EBM,JAN15,F,00000,0,0,108,,,,,,206.75,,,,,,
20-FEB-2013,EBM,MAR15,F,00000,0,0,41,,,,,,203.50,,,,,,
20-FEB-2013,EBM,MAY15,F,00000,0,0,0,,,,,,214.00,,,,,,
20-FEB-2013,ECO,MAY13,F,00000,2758,4043,28480,475.00,,,476.00,472.00,474.00,,,,,,
20-FEB-2013,ECO,AUG13,F,00000,1133,1975,20459,436.50,,,438.00,434.25,436.00,,,,,,
20-FEB-2013,ECO,NOV13,F,00000,719,860,6581,433.25,,,434.75,431.75,433.00,,,,,,
20-FEB-2013,ECO,FEB14,F,00000,85,108,839,433.00,,,433.50,432.50,432.00,,,,,,
20-FEB-2013,ECO,MAY14,F,00000,0,0,20,,,,,,430.25,,,,,,
20-FEB-2013,ECO,AUG14,F,00000,0,0,196,,,,,,417.00,,,,,,
20-FEB-2013,ECO,NOV14,F,00000,0,0,439,,,,,,419.50,,,,,,
20-FEB-2013,ECO,FEB15,F,00000,0,0,0,,,,,,412.50,,,,,,
20-FEB-2013,ECO,MAY15,F,00000,0,0,0,,,,,,412.50,,,,,,
20-FEB-2013,ECO,AUG15,F,00000,0,0,0,,,,,,412.50,,,,,,
20-FEB-2013,EMA,MAR13,F,00000,995,1756,7186,226.00,,,226.75,225.00,226.25,,,,,,
20-FEB-2013,EMA,JUN13,F,00000,1492,1824,10451,226.00,,,227.00,225.25,226.50,,,,,,
20-FEB-2013,EMA,AUG13,F,00000,323,147,1759,226.75,,,227.75,226.00,227.00,,,,,,
20-FEB-2013,EMA,NOV13,F,00000,114,306,5299,197.50,,,198.00,197.25,197.75,,,,,,
20-FEB-2013,EMA,JAN14,F,00000,4,0,701,199.00,,,199.00,199.00,199.25,,,,,,
20-FEB-2013,EMA,MAR14,F,00000,2,0,70,200.50,,,200.50,200.50,200.50,,,,,,
20-FEB-2013,EMA,JUN14,F,00000,0,0,7,,,,,,198.50,,,,,,
20-FEB-2013,EMA,AUG14,F,00000,0,0,0,,,,,,198.50,,,,,,
20-FEB-2013,EMA,NOV14,F,00000,0,0,0,,,,,,210.00,,,,,,
20-FEB-2013,EMA,JAN15,F,00000,0,0,0,,,,,,210.00,,,,,,
20-FEB-2013,EOB,MAR13,F,00000,7,61,370,248.00,,,248.00,245.00,239.50,,,,,,
20-FEB-2013,EOB,MAY13,F,00000,0,33,705,,,,,,239.00,,,,,,
20-FEB-2013,EOB,NOV13,F,00000,0,0,212,,,,,,239.50,,,,,,
20-FEB-2013,EOB,JAN14,F,00000,0,0,10,,,,,,232.25,,,,,,
20-FEB-2013,EOB,MAR14,F,00000,0,0,0,,,,,,235.00,,,,,,
20-FEB-2013,EOB,MAY14,F,00000,0,0,0,,,,,,237.00,,,,,,
20-FEB-2013,EOB,NOV14,F,00000,0,0,12,,,,,,226.00,,,,,,
20-FEB-2013,EOB,JAN15,F,00000,0,0,0,,,,,,227.50,,,,,,
20-FEB-2013,EOB,MAR15,F,00000,0,0,0,,,,,,227.50,,,,,,
20-FEB-2013,EOB,MAY15,F,00000,0,0,0,,,,,,227.50,,,,,,
20-FEB-2013,EOB,NOV15,F,00000,0,0,0,,,,,,227.50,,,,,,
20-FEB-2013,EOB,JAN16,F,00000,0,0,0,,,,,,227.50,,,,,,
20-FEB-2013,EPL,MAR13,F,00000,0,0,0,,,,,,2577.50,,,,,,
20-FEB-2013,EPL,MAY13,F,00000,0,0,0,,,,,,2577.50,,,,,,
20-FEB-2013,EPL,JUL13,F,00000,0,0,0,,,,,,2577.50,,,,,,
20-FEB-2013,EPL,SEP13,F,00000,0,0,0,,,,,,2577.50,,,,,,
20-FEB-2013,EPL,NOV13,F,00000,0,0,0,,,,,,2577.50,,,,,,
20-FEB-2013,EPL,JAN14,F,00000,0,0,0,,,,,,2577.50,,,,,,
