28-JAN-2013,EBM,MAR13,F,00000,5749,8182,97918,248.50,,,248.75,246.75,247.25,,,,,,
28-JAN-2013,EBM,MAY13,F,00000,3816,7619,89345,245.75,,,246.25,243.75,244.25,,,,,,
28-JAN-2013,EBM,NOV13,F,00000,1986,2945,79532,223.50,,,223.50,221.00,222.00,,,,,,
28-JAN-2013,EBM,JAN14,F,00000,36,234,1930,223.00,,,223.00,221.50,221.75,,,,,,
28-JAN-2013,EBM,MAR14,F,00000,0,21,284,,,,,,221.50,,,,,,
28-JAN-2013,EBM,MAY14,F,00000,0,8,49,,,,,,220.75,,,,,,
28-JAN-2013,EBM,NOV14,F,00000,0,15,3180,,,,,,208.25,,,,,,
28-JAN-2013,EBM,JAN15,F,00000,0,0,108,,,,,,209.50,,,,,,
28-JAN-2013,EBM,MAR15,F,00000,0,0,1,,,,,,216.75,,,,,,
28-JAN-2013,EBM,MAY15,F,00000,0,0,0,,,,,,213.25,,,,,,
28-JAN-2013,ECO,FEB13,F,00000,2499,2547,5321,476.75,,,480.25,476.50,480.25,,,,,,
28-JAN-2013,ECO,MAY13,F,00000,2792,3861,25080,457.00,,,459.00,454.25,456.50,,,,,,
28-JAN-2013,ECO,AUG13,F,00000,1050,990,13727,429.50,,,430.25,427.00,428.50,,,,,,
28-JAN-2013,ECO,NOV13,F,00000,205,384,5544,428.25,,,429.00,426.00,427.25,,,,,,
28-JAN-2013,ECO,FEB14,F,00000,1,0,199,427.50,,,427.50,427.50,426.25,,,,,,
28-JAN-2013,ECO,MAY14,F,00000,0,0,20,,,,,,436.50,,,,,,
28-JAN-2013,ECO,AUG14,F,00000,0,0,171,,,,,,422.75,,,,,,
28-JAN-2013,ECO,NOV14,F,00000,0,0,332,,,,,,428.00,,,,,,
28-JAN-2013,ECO,FEB15,F,00000,0,0,0,,,,,,414.25,,,,,,
28-JAN-2013,ECO,MAY15,F,00000,0,0,0,,,,,,414.25,,,,,,
28-JAN-2013,EMA,MAR13,F,00000,303,548,12944,237.00,,,239.00,237.00,237.50,,,,,,
28-JAN-2013,EMA,JUN13,F,00000,233,438,7888,237.25,,,239.00,237.25,237.75,,,,,,
28-JAN-2013,EMA,AUG13,F,00000,35,50,975,239.00,,,239.00,238.00,238.50,,,,,,
28-JAN-2013,EMA,NOV13,F,00000,57,145,3344,205.00,,,205.50,205.00,204.50,,,,,,
28-JAN-2013,EMA,JAN14,F,00000,5,48,429,206.25,,,206.25,206.25,206.25,,,,,,
28-JAN-2013,EMA,MAR14,F,00000,0,0,0,,,,,,207.00,,,,,,
28-JAN-2013,EMA,JUN14,F,00000,0,0,0,,,,,,200.00,,,,,,
28-JAN-2013,EMA,AUG14,F,00000,0,0,0,,,,,,200.00,,,,,,
28-JAN-2013,EMA,NOV14,F,00000,0,0,0,,,,,,207.00,,,,,,
28-JAN-2013,EMA,JAN15,F,00000,0,0,0,,,,,,207.00,,,,,,
28-JAN-2013,EOB,MAR13,F,00000,40,41,407,248.00,,,248.00,247.50,247.00,,,,,,
28-JAN-2013,EOB,MAY13,F,00000,0,0,409,,,,,,246.00,,,,,,
28-JAN-2013,EOB,NOV13,F,00000,0,0,152,,,,,,248.00,,,,,,
28-JAN-2013,EOB,JAN14,F,00000,0,0,10,,,,,,240.75,,,,,,
28-JAN-2013,EOB,MAR14,F,00000,0,0,0,,,,,,243.50,,,,,,
28-JAN-2013,EOB,MAY14,F,00000,0,0,0,,,,,,245.50,,,,,,
28-JAN-2013,EOB,NOV14,F,00000,0,0,12,,,,,,234.50,,,,,,
28-JAN-2013,EOB,JAN15,F,00000,0,0,0,,,,,,236.00,,,,,,
28-JAN-2013,EOB,MAR15,F,00000,0,0,0,,,,,,236.00,,,,,,
28-JAN-2013,EOB,MAY15,F,00000,0,0,0,,,,,,236.00,,,,,,
28-JAN-2013,EOB,NOV15,F,00000,0,0,0,,,,,,236.00,,,,,,
28-JAN-2013,EOB,JAN16,F,00000,0,0,0,,,,,,236.00,,,,,,
28-JAN-2013,EPL,MAR13,F,00000,0,0,0,,,,,,2600.00,,,,,,
28-JAN-2013,EPL,MAY13,F,00000,0,0,0,,,,,,2600.00,,,,,,
28-JAN-2013,EPL,JUL13,F,00000,0,0,0,,,,,,2600.00,,,,,,
28-JAN-2013,EPL,SEP13,F,00000,0,0,0,,,,,,2600.00,,,,,,
28-JAN-2013,EPL,NOV13,F,00000,0,0,0,,,,,,2600.00,,,,,,
28-JAN-2013,EPL,JAN14,F,00000,0,0,0,,,,,,2600.00,,,,,,
