12-FEB-2013,EBM,MAR13,F,00000,18165,25268,74380,245.00,,,245.50,241.50,241.75,,,,,,
12-FEB-2013,EBM,MAY13,F,00000,19603,18240,88544,239.50,,,240.00,236.00,236.50,,,,,,
12-FEB-2013,EBM,NOV13,F,00000,5788,4904,78416,215.00,,,215.00,212.50,213.00,,,,,,
12-FEB-2013,EBM,JAN14,F,00000,255,102,2410,215.00,,,215.00,213.00,213.00,,,,,,
12-FEB-2013,EBM,MAR14,F,00000,63,35,426,213.75,,,214.25,213.50,213.50,,,,,,
12-FEB-2013,EBM,MAY14,F,00000,25,43,110,213.75,,,214.25,213.50,213.50,,,,,,
12-FEB-2013,EBM,NOV14,F,00000,74,98,3418,205.00,,,205.50,205.00,205.50,,,,,,
12-FEB-2013,EBM,JAN15,F,00000,0,0,108,,,,,,206.75,,,,,,
12-FEB-2013,EBM,MAR15,F,00000,0,0,1,,,,,,203.00,,,,,,
12-FEB-2013,EBM,MAY15,F,00000,0,0,0,,,,,,214.00,,,,,,
12-FEB-2013,ECO,MAY13,F,00000,3597,3192,27108,464.75,,,466.50,458.25,459.25,,,,,,
12-FEB-2013,ECO,AUG13,F,00000,1550,1409,18322,432.00,,,433.00,427.00,428.25,,,,,,
12-FEB-2013,ECO,NOV13,F,00000,438,439,5825,428.50,,,429.50,425.00,425.75,,,,,,
12-FEB-2013,ECO,FEB14,F,00000,1,60,586,426.25,,,426.25,426.25,424.75,,,,,,
12-FEB-2013,ECO,MAY14,F,00000,0,0,20,,,,,,425.00,,,,,,
12-FEB-2013,ECO,AUG14,F,00000,3,0,193,402.00,,,402.00,402.00,398.00,,,,,,
12-FEB-2013,ECO,NOV14,F,00000,18,0,421,417.25,,,419.50,411.75,407.00,,,,,,
12-FEB-2013,ECO,FEB15,F,00000,0,0,0,,,,,,388.25,,,,,,
12-FEB-2013,ECO,MAY15,F,00000,0,0,0,,,,,,388.25,,,,,,
12-FEB-2013,ECO,AUG15,F,00000,0,0,0,,,,,,388.25,,,,,,
12-FEB-2013,EMA,MAR13,F,00000,2172,1370,10784,226.25,,,226.25,224.75,225.00,,,,,,
12-FEB-2013,EMA,JUN13,F,00000,2146,1234,8693,227.00,,,227.00,225.50,225.75,,,,,,
12-FEB-2013,EMA,AUG13,F,00000,240,114,1393,229.50,,,229.50,227.50,227.50,,,,,,
12-FEB-2013,EMA,NOV13,F,00000,648,66,3832,200.75,,,200.75,199.00,199.00,,,,,,
12-FEB-2013,EMA,JAN14,F,00000,156,0,483,201.75,,,201.75,200.50,200.50,,,,,,
12-FEB-2013,EMA,MAR14,F,00000,0,0,23,,,,,,202.00,,,,,,
12-FEB-2013,EMA,JUN14,F,00000,0,0,0,,,,,,200.00,,,,,,
12-FEB-2013,EMA,AUG14,F,00000,0,0,0,,,,,,200.00,,,,,,
12-FEB-2013,EMA,NOV14,F,00000,0,0,0,,,,,,207.00,,,,,,
12-FEB-2013,EMA,JAN15,F,00000,0,0,0,,,,,,207.00,,,,,,
12-FEB-2013,EOB,MAR13,F,00000,0,25,532,,,,,,238.50,,,,,,
12-FEB-2013,EOB,MAY13,F,00000,71,20,551,244.50,,,244.50,243.75,243.75,,,,,,
12-FEB-2013,EOB,NOV13,F,00000,0,1,203,,,,,,245.00,,,,,,
12-FEB-2013,EOB,JAN14,F,00000,0,0,10,,,,,,237.75,,,,,,
12-FEB-2013,EOB,MAR14,F,00000,0,0,0,,,,,,240.50,,,,,,
12-FEB-2013,EOB,MAY14,F,00000,0,0,0,,,,,,242.50,,,,,,
12-FEB-2013,EOB,NOV14,F,00000,0,0,12,,,,,,231.50,,,,,,
12-FEB-2013,EOB,JAN15,F,00000,0,0,0,,,,,,233.00,,,,,,
12-FEB-2013,EOB,MAR15,F,00000,0,0,0,,,,,,233.00,,,,,,
12-FEB-2013,EOB,MAY15,F,00000,0,0,0,,,,,,233.00,,,,,,
12-FEB-2013,EOB,NOV15,F,00000,0,0,0,,,,,,233.00,,,,,,
12-FEB-2013,EOB,JAN16,F,00000,0,0,0,,,,,,233.00,,,,,,
12-FEB-2013,EPL,MAR13,F,00000,0,0,0,,,,,,2577.50,,,,,,
12-FEB-2013,EPL,MAY13,F,00000,0,0,0,,,,,,2577.50,,,,,,
12-FEB-2013,EPL,JUL13,F,00000,0,0,0,,,,,,2577.50,,,,,,
12-FEB-2013,EPL,SEP13,F,00000,0,0,0,,,,,,2577.50,,,,,,
12-FEB-2013,EPL,NOV13,F,00000,0,0,0,,,,,,2577.50,,,,,,
12-FEB-2013,EPL,JAN14,F,00000,0,0,0,,,,,,2577.50,,,,,,
