25-JAN-2013,C  ,MAR13,F,000000,5456,4843,75400,1438,,,1443,1413,1417,,,,,,
25-JAN-2013,C  ,MAY13,F,000000,3301,2884,35776,1449,,,1452,1425,1427,,,,,,
25-JAN-2013,C  ,JUL13,F,000000,2523,1081,26866,1457,,,1461,1435,1437,,,,,,
25-JAN-2013,C  ,SEP13,F,000000,2765,1283,32582,1461,,,1470,1443,1446,,,,,,
25-JAN-2013,C  ,DEC13,F,000000,2064,1248,28280,1464,,,1472,1449,1451,,,,,,
25-JAN-2013,C  ,MAR14,F,000000,924,555,22600,1454,,,1467,1445,1446,,,,,,
25-JAN-2013,C  ,MAY14,F,000000,314,124,6672,1455,,,1468,1447,1449,,,,,,
25-JAN-2013,C  ,JUL14,F,000000,138,60,2164,1456,,,1474,1451,1453,,,,,,
25-JAN-2013,C  ,SEP14,F,000000,24,62,500,1481,,,1481,1481,1460,,,,,,
25-JAN-2013,C  ,DEC14,F,000000,26,92,732,1491,,,1491,1491,1470,,,,,,
25-JAN-2013,CNF,MAR13,F,000000,0,0,0,,,,,,1417,1417,0.00,,,,
25-JAN-2013,CNF,MAY13,F,000000,0,0,0,,,,,,1427,1427,0.00,,,,
25-JAN-2013,CNF,JUL13,F,000000,0,0,0,,,,,,1437,1437,0.00,,,,
25-JAN-2013,CNF,SEP13,F,000000,0,0,0,,,,,,1446,1446,0.00,,,,
25-JAN-2013,CNF,DEC13,F,000000,0,0,0,,,,,,1451,1451,0.00,,,,
25-JAN-2013,CNF,MAR14,F,000000,0,0,0,,,,,,1446,1446,0.00,,,,
25-JAN-2013,CNF,MAY14,F,000000,0,0,0,,,,,,1449,1449,0.00,,,,
25-JAN-2013,CNF,JUL14,F,000000,0,0,0,,,,,,1453,1453,0.00,,,,
25-JAN-2013,CNF,SEP14,F,000000,0,0,0,,,,,,1460,1460,0.00,,,,
25-JAN-2013,CNF,DEC14,F,000000,0,0,0,,,,,,1470,1470,0.00,,,,
25-JAN-2013,RC ,JAN13,F,000000,15,4,743,1983,,,1991,1983,1987,,,,,,
25-JAN-2013,RC ,MAR13,F,000000,9240,9152,47739,1955,,,1962,1928,1959,,,,,,
25-JAN-2013,RC ,MAY13,F,000000,5312,2828,23926,1971,,,1984,1945,1979,,,,,,
25-JAN-2013,RC ,JUL13,F,000000,2198,708,11738,1981,,,1998,1956,1994,,,,,,
25-JAN-2013,RC ,SEP13,F,000000,515,386,4220,1982,,,1994,1976,2004,,,,,,
25-JAN-2013,RC ,NOV13,F,000000,0,14,1186,,,,,,2010,,,,,,
25-JAN-2013,RC ,JAN14,F,000000,0,0,66,,,,,,2017,,,,,,
25-JAN-2013,RC ,MAR14,F,000000,0,0,16,,,,,,2020,,,,,,
25-JAN-2013,RC ,MAY14,F,000000,0,0,0,,,,,,1994,,,,,,
25-JAN-2013,RC ,JUL14,F,000000,0,0,0,,,,,,1994,,,,,,
25-JAN-2013,RNF,MAR13,F,000000,0,0,0,,,,,,1959,1959,0.00,,,,
25-JAN-2013,RNF,MAY13,F,000000,0,0,0,,,,,,1979,1979,0.00,,,,
25-JAN-2013,RNF,JUL13,F,000000,0,0,0,,,,,,1994,1994,0.00,,,,
25-JAN-2013,RNF,SEP13,F,000000,0,0,0,,,,,,2004,2004,0.00,,,,
25-JAN-2013,RNF,NOV13,F,000000,0,0,0,,,,,,2010,2010,0.00,,,,
25-JAN-2013,RNF,JAN14,F,000000,0,0,0,,,,,,2017,2017,0.00,,,,
25-JAN-2013,RNF,MAR14,F,000000,0,0,0,,,,,,2020,2020,0.00,,,,
25-JAN-2013,RNF,MAY14,F,000000,0,0,0,,,,,,1994,1994,0.00,,,,
25-JAN-2013,RNF,JUL14,F,000000,0,0,0,,,,,,1994,1994,0.00,,,,
25-JAN-2013,T  ,MAR13,F,000000,0,5,218,,,,,,213.00,,,,,,
25-JAN-2013,T  ,MAY13,F,000000,32,218,5834,214.00,,,215.00,214.00,214.00,,,,,,
25-JAN-2013,T  ,JUL13,F,000000,0,0,32,,,,,,215.25,,,,,,
25-JAN-2013,T  ,NOV13,F,000000,45,131,4927,187.00,,,188.00,187.00,187.30,,,,,,
25-JAN-2013,T  ,JAN14,F,000000,0,0,0,,,,,,189.15,,,,,,
25-JAN-2013,T  ,MAR14,F,000000,0,0,0,,,,,,190.15,,,,,,
25-JAN-2013,T  ,MAY14,F,000000,0,0,8,,,,,,192.30,,,,,,
25-JAN-2013,T  ,JUL14,F,000000,0,0,0,,,,,,194.85,,,,,,
25-JAN-2013,T  ,NOV14,F,000000,0,25,116,,,,,,174.00,,,,,,
25-JAN-2013,T  ,MAY15,F,000000,0,0,0,,,,,,174.00,,,,,,
25-JAN-2013,W  ,MAR13,F,000000,3845,5893,31642,486.70,,,487.50,483.30,486.70,,,,,,
25-JAN-2013,W  ,MAY13,F,000000,2783,2990,18233,500.10,,,500.50,496.20,499.70,,,,,,
25-JAN-2013,W  ,AUG13,F,000000,1649,1203,11902,504.20,,,506.50,501.50,505.90,,,,,,
25-JAN-2013,W  ,OCT13,F,000000,757,110,5880,508.60,,,510.90,505.60,510.20,,,,,,
25-JAN-2013,W  ,DEC13,F,000000,307,16,2501,518.70,,,521.40,516.00,520.90,,,,,,
25-JAN-2013,W  ,MAR14,F,000000,193,72,2078,529.60,,,532.10,526.90,531.90,,,,,,
25-JAN-2013,W  ,MAY14,F,000000,25,21,491,534.00,,,536.30,534.00,536.90,,,,,,
25-JAN-2013,W  ,AUG14,F,000000,0,0,52,,,,,,540.50,,,,,,
25-JAN-2013,WNF,MAY13,F,000000,0,0,0,,,,,,499.70,499.70,0.00,,,,
25-JAN-2013,WNF,AUG13,F,000000,0,0,0,,,,,,505.90,505.90,0.00,,,,
25-JAN-2013,WNF,OCT13,F,000000,0,0,0,,,,,,510.20,510.20,0.00,,,,
25-JAN-2013,WNF,DEC13,F,000000,0,0,0,,,,,,520.90,520.90,0.00,,,,
25-JAN-2013,WNF,MAR14,F,000000,0,0,0,,,,,,531.90,531.90,0.00,,,,
25-JAN-2013,WNF,MAY14,F,000000,0,0,0,,,,,,536.90,536.90,0.00,,,,
25-JAN-2013,WNF,AUG14,F,000000,0,0,0,,,,,,540.50,540.50,0.00,,,,
