22-JAN-2013,C  ,MAR13,F,000000,12396,1314,78280,1476,,,1485,1440,1443,,,,,,
22-JAN-2013,C  ,MAY13,F,000000,6927,1834,34622,1473,,,1482,1445,1448,,,,,,
22-JAN-2013,C  ,JUL13,F,000000,4471,238,27025,1484,,,1487,1453,1456,,,,,,
22-JAN-2013,C  ,SEP13,F,000000,7421,243,30766,1490,,,1492,1460,1463,,,,,,
22-JAN-2013,C  ,DEC13,F,000000,1543,169,27573,1485,,,1491,1457,1461,,,,,,
22-JAN-2013,C  ,MAR14,F,000000,570,110,22212,1483,,,1483,1450,1454,,,,,,
22-JAN-2013,C  ,MAY14,F,000000,155,47,6586,1486,,,1486,1457,1458,,,,,,
22-JAN-2013,C  ,JUL14,F,000000,0,0,2129,,,,,,1461,,,,,,
22-JAN-2013,C  ,SEP14,F,000000,0,0,438,,,,,,1468,,,,,,
22-JAN-2013,C  ,DEC14,F,000000,0,0,650,,,,,,1478,,,,,,
22-JAN-2013,CNF,MAR13,F,000000,0,0,0,,,,,,1443,1443,0.00,,,,
22-JAN-2013,CNF,MAY13,F,000000,0,0,0,,,,,,1448,1448,0.00,,,,
22-JAN-2013,CNF,JUL13,F,000000,0,0,0,,,,,,1456,1456,0.00,,,,
22-JAN-2013,CNF,SEP13,F,000000,0,0,0,,,,,,1463,1463,0.00,,,,
22-JAN-2013,CNF,DEC13,F,000000,0,0,0,,,,,,1461,1461,0.00,,,,
22-JAN-2013,CNF,MAR14,F,000000,0,0,0,,,,,,1454,1454,0.00,,,,
22-JAN-2013,CNF,MAY14,F,000000,0,0,0,,,,,,1458,1458,0.00,,,,
22-JAN-2013,CNF,JUL14,F,000000,0,0,0,,,,,,1461,1461,0.00,,,,
22-JAN-2013,CNF,SEP14,F,000000,0,0,0,,,,,,1468,1468,0.00,,,,
22-JAN-2013,CNF,DEC14,F,000000,0,0,0,,,,,,1478,1478,0.00,,,,
22-JAN-2013,RC ,JAN13,F,000000,158,11,970,2019,,,2029,2000,1988,,,,,,
22-JAN-2013,RC ,MAR13,F,000000,9132,5475,47449,1967,,,1980,1933,1938,,,,,,
22-JAN-2013,RC ,MAY13,F,000000,4029,5011,23361,1985,,,1995,1949,1955,,,,,,
22-JAN-2013,RC ,JUL13,F,000000,1424,1270,10994,1993,,,2005,1963,1967,,,,,,
22-JAN-2013,RC ,SEP13,F,000000,82,113,3925,2004,,,2010,1970,1977,,,,,,
22-JAN-2013,RC ,NOV13,F,000000,21,0,1200,2003,,,2003,1978,1985,,,,,,
22-JAN-2013,RC ,JAN14,F,000000,0,0,66,,,,,,1993,,,,,,
22-JAN-2013,RC ,MAR14,F,000000,0,0,16,,,,,,1996,,,,,,
22-JAN-2013,RC ,MAY14,F,000000,0,0,0,,,,,,1970,,,,,,
